year,type,location,race,pollster_id,pollster,partisan,methodology,date,days,sample,poll_margin,actual_margin,error,oriented
2012,S,FL,2012_Sen-G_FL,197,Mason-Dixon Polling & Strategy,,Live Phone,2012-10-23,14,625,-3.0,-13.01,10.01,1
2012,S,FL,2012_Sen-G_FL,326,Susquehanna Polling & Research Inc.,,Live Phone,2012-10-23,14,1001,-5.0,-13.01,8.01,1
2012,S,FL,2012_Sen-G_FL,267,Quinnipiac University,,Live Phone,2012-10-25,12,1073,-13.0,-13.01,0.01,1
2012,S,FL,2012_Sen-G_FL,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-10-25,12,750,-3.0,-13.01,10.01,1
2012,S,FL,2012_Sen-G_FL,325,SurveyUSA,,IVR/Online Panel,2012-10-26,11,595,-8.0,-13.01,5.01,1
2012,S,FL,2012_Sen-G_FL,263,Public Policy Polling,,IVR,2012-10-27,10,687,-8.0,-13.01,5.01,1
2012,S,FL,2012_Sen-G_FL,395,Zogby Analytics,,Online Panel,2012-10-27,10,827,-9.0,-13.01,4.01,1
2012,S,FL,2012_Sen-G_FL,277,Rasmussen Reports,,IVR,2012-10-29,8,1000,-4.0,-13.01,9.01,1
2012,S,FL,2012_Sen-G_FL,395,Zogby Analytics,,Online Panel,2012-10-29,8,825,-6.6,-13.01,6.41,1
2012,S,FL,2012_Sen-G_FL,124,Gravis Marketing,,IVR,2012-10-30,7,549,-3.0,-13.01,10.01,1
2012,S,FL,2012_Sen-G_FL,183,Marist College,,Live Phone,2012-10-31,6,1545,-9.0,-13.01,4.01,1
2012,S,FL,2012_Sen-G_FL,197,Mason-Dixon Polling & Strategy,,Live Phone,2012-10-31,6,800,-6.0,-13.01,7.01,1
2012,S,FL,2012_Sen-G_FL,154,Ipsos,,Online Panel,2012-11-01,5,985,-12.0,-13.01,1.01,1
2012,S,FL,2012_Sen-G_FL,154,Ipsos,,Online Panel,2012-11-01,5,1319,-14.0,-13.01,-0.99,1
2012,S,FL,2012_Sen-G_FL,13,Angus Reid Global,,Online Panel,2012-11-02,4,525,-8.0,-13.01,5.01,1
2012,S,FL,2012_Sen-G_FL,391,YouGov,,Online Panel,2012-11-02,4,1621,-6.0,-13.01,7.01,1
2012,S,FL,2012_Sen-G_FL,263,Public Policy Polling,,IVR,2012-11-03,3,955,-5.0,-13.01,8.01,1
2012,S,FL,2012_Sen-G_FL,154,Ipsos,,Online Panel,2012-11-04,2,769,-15.0,-13.01,-1.99,1
2012,S,FL,2012_Sen-G_FL,395,Zogby Analytics,,Online Panel,2012-11-04,2,876,-18.0,-13.01,-4.99,1
2012,S,HI,2012_Sen-G_HI,30,Benenson Strategy Group,,NA,2012-09-19,48,679,-17.0,-25.2,8.2,1
2012,S,HI,2012_Sen-G_HI,30,Benenson Strategy Group,D,NA,2012-10-10,27,500,-18.0,-25.2,7.2,1
2012,S,HI,2012_Sen-G_HI,371,Voter/Consumer Research,R,NA,2012-10-13,24,1200,-4.0,-25.2,21.2,1
2012,S,HI,2012_Sen-G_HI,375,Ward Research,,Live Phone,2012-10-19,18,786,-22.0,-25.2,3.2,1
2012,S,HI,2012_Sen-G_HI,207,MRG Research,,IVR,2012-10-26,11,1218,-15.0,-25.2,10.2,1
2012,S,IN,2012_Sen-G_IN,118,Global Strategy Group,D,NA,2012-09-11,56,800,-3.0,-5.76,2.76,1
2012,S,IN,2012_Sen-G_IN,391,YouGov,,Online Panel,2012-09-11,56,620,3.0,-5.76,8.76,1
2012,S,IN,2012_Sen-G_IN,142,Howey Politics/DePauw University,,NA,2012-09-21,46,800,-2.0,-5.76,3.76,1
2012,S,IN,2012_Sen-G_IN,203,McLaughlin & Associates,R,NA,2012-10-03,34,600,3.0,-5.76,8.76,1
2012,S,IN,2012_Sen-G_IN,391,YouGov,,Online Panel,2012-10-08,29,495,4.0,-5.76,9.76,1
2012,S,IN,2012_Sen-G_IN,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-10-10,27,600,5.0,-5.76,10.76,1
2012,S,IN,2012_Sen-G_IN,118,Global Strategy Group,D,Live Phone,2012-10-19,18,603,-2.0,-5.76,3.76,1
2012,S,IN,2012_Sen-G_IN,14,Impact Research,D,Live Phone,2012-10-24,13,446,-7.0,-5.76,-1.24,1
2012,S,IN,2012_Sen-G_IN,203,McLaughlin & Associates,R,Live Phone,2012-10-24,13,600,-0.0,-5.76,5.76,1
2012,S,IN,2012_Sen-G_IN,52,Clarity Campaign Labs,D,IVR/Live Phone,2012-10-25,12,825,-7.0,-5.76,-1.24,1
2012,S,IN,2012_Sen-G_IN,118,Global Strategy Group,D,Live Phone,2012-10-29,8,600,-9.0,-5.76,-3.24,1
2012,S,IN,2012_Sen-G_IN,142,Howey Politics/DePauw University,,Live Phone,2012-10-29,8,800,-11.0,-5.76,-5.24,1
2012,S,IN,2012_Sen-G_IN,203,McLaughlin & Associates,R,Live Phone,2012-10-29,8,600,1.0,-5.76,6.76,1
2012,S,IN,2012_Sen-G_IN,203,McLaughlin & Associates,R,Live Phone,2012-10-31,6,600,2.0,-5.76,7.76,1
2012,S,IN,2012_Sen-G_IN,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-11-01,5,600,-3.0,-5.76,2.76,1
2012,S,IN,2012_Sen-G_IN,391,YouGov,,Online Panel,2012-11-02,4,679,-2.0,-5.76,3.76,1
2012,S,MA,2012_Sen-G_MA,163,Kimball Political Consulting,,NA,2012-09-08,59,756,1.0,-7.48,8.48,1
2012,S,MA,2012_Sen-G_MA,380,Western New England University Polling Institute,,Live Phone,2012-09-10,57,444,-6.0,-7.48,1.48,1
2012,S,MA,2012_Sen-G_MA,391,YouGov,,Online Panel,2012-09-11,56,817,-0.0,-7.48,7.48,1
2012,S,MA,2012_Sen-G_MA,263,Public Policy Polling,,NA,2012-09-15,52,876,-2.0,-7.48,5.48,1
2012,S,MA,2012_Sen-G_MA,323,Suffolk University,,NA,2012-09-15,52,600,-4.0,-7.48,3.48,1
2012,S,MA,2012_Sen-G_MA,355,University of Massachusetts Lowell Center for Public Opinion,,NA,2012-09-15,52,497,4.0,-7.48,11.48,1
2012,S,MA,2012_Sen-G_MA,198,MassINC Polling Group,,NA,2012-09-16,51,507,-5.0,-7.48,2.48,1
2012,S,MA,2012_Sen-G_MA,163,Kimball Political Consulting,,NA,2012-09-20,47,868,1.0,-7.48,8.48,1
2012,S,MA,2012_Sen-G_MA,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-09-24,43,500,-0.0,-7.48,7.48,1
2012,S,MA,2012_Sen-G_MA,357,University of New Hampshire Survey Center,,NA,2012-09-24,43,502,-5.0,-7.48,2.48,1
2012,S,MA,2012_Sen-G_MA,198,MassINC Polling Group,,NA,2012-09-27,40,504,-4.0,-7.48,3.48,1
2012,S,MA,2012_Sen-G_MA,104,Opinion Dynamics,,NA,2012-09-27,40,405,-4.0,-7.48,3.48,1
2012,S,MA,2012_Sen-G_MA,380,Western New England University Polling Institute,,NA,2012-10-01,36,440,-5.0,-7.48,2.48,1
2012,S,MA,2012_Sen-G_MA,134,Harstad Strategic Research,D,NA,2012-10-03,34,602,-6.0,-7.48,1.48,1
2012,S,MA,2012_Sen-G_MA,391,YouGov,,Online Panel,2012-10-05,32,436,-3.0,-7.48,4.48,1
2012,S,MA,2012_Sen-G_MA,198,MassINC Polling Group,,NA,2012-10-06,31,501,3.0,-7.48,10.48,1
2012,S,MA,2012_Sen-G_MA,391,YouGov,,Online Panel,2012-10-08,29,669,-7.0,-7.48,0.48,1
2012,S,MA,2012_Sen-G_MA,263,Public Policy Polling,,NA,2012-10-10,27,1051,-6.0,-7.48,1.48,1
2012,S,MA,2012_Sen-G_MA,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-10-10,27,500,-2.0,-7.48,5.48,1
2012,S,MA,2012_Sen-G_MA,263,Public Policy Polling,,IVR,2012-10-15,22,709,-9.0,-7.48,-1.52,1
2012,S,MA,2012_Sen-G_MA,163,Kimball Political Consulting,,IVR,2012-10-20,17,761,-2.5,-7.48,4.98,1
2012,S,MA,2012_Sen-G_MA,198,MassINC Polling Group,,Live Phone,2012-10-21,16,516,-6.0,-7.48,1.48,1
2012,S,MA,2012_Sen-G_MA,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-10-25,12,500,-5.0,-7.48,2.48,1
2012,S,MA,2012_Sen-G_MA,357,University of New Hampshire Survey Center,,Live Phone,2012-10-26,11,583,-0.0,-7.48,7.48,1
2012,S,MA,2012_Sen-G_MA,323,Suffolk University,,Live Phone,2012-10-27,10,600,-7.0,-7.48,0.48,1
2012,S,MA,2012_Sen-G_MA,380,Western New England University Polling Institute,,Live Phone,2012-10-29,8,535,-4.0,-7.48,3.48,1
2012,S,MA,2012_Sen-G_MA,163,Kimball Political Consulting,,IVR,2012-10-31,6,761,2.0,-7.48,9.48,1
2012,S,MA,2012_Sen-G_MA,263,Public Policy Polling,,IVR,2012-11-01,5,1089,-6.0,-7.48,1.48,1
2012,S,MA,2012_Sen-G_MA,355,University of Massachusetts Lowell Center for Public Opinion,,Live Phone,2012-11-02,4,800,1.0,-7.48,8.48,1
2012,S,MA,2012_Sen-G_MA,391,YouGov,,Online Panel,2012-11-02,4,811,-7.0,-7.48,0.48,1
2012,S,MD,2012_Sen-G_MD,391,YouGov,,Online Panel,2012-09-11,56,686,-18.0,-29.65,11.65,1
2012,S,MD,2012_Sen-G_MD,121,Gonzales Research & Marketing Strategies Inc.,,NA,2012-09-20,47,813,-28.0,-29.65,1.65,1
2012,S,MD,2012_Sen-G_MD,391,YouGov,,Online Panel,2012-10-08,29,498,-24.0,-29.65,5.65,1
2012,S,MD,2012_Sen-G_MD,3,ABC News/The Washington Post,,NA,2012-10-13,24,679,-31.0,-29.65,-1.35,1
2012,S,MD,2012_Sen-G_MD,244,OpinionWorks,,Live Phone,2012-10-22,15,801,-26.0,-29.65,3.65,1
2012,S,MD,2012_Sen-G_MD,391,YouGov,,Online Panel,2012-11-02,4,705,-23.0,-29.65,6.65,1
2012,S,ME,2012_Sen-G_ME,64,Digital Research,,NA,2012-09-14,53,618,16.0,17.48,-1.48,1
2012,S,ME,2012_Sen-G_ME,180,Maine People's Resource Center,,NA,2012-09-16,51,856,13.3,17.48,-4.18,1
2012,S,ME,2012_Sen-G_ME,263,Public Policy Polling,,NA,2012-09-17,50,804,21.0,17.48,3.52,1
2012,S,ME,2012_Sen-G_ME,478,GS Strategy Group,R,NA,2012-09-24,43,400,16.5,17.48,-0.98,1
2012,S,ME,2012_Sen-G_ME,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-09-25,42,500,19.0,17.48,1.52,1
2012,S,ME,2012_Sen-G_ME,249,Pan Atlantic Research,,NA,2012-09-26,41,400,11.7,17.48,-5.78,1
2012,S,ME,2012_Sen-G_ME,64,Digital Research,,Live Phone,2012-10-30,7,613,22.0,17.48,4.52,1
2012,S,ME,2012_Sen-G_ME,263,Public Policy Polling,,IVR,2012-11-01,5,1633,24.0,17.48,6.52,1
2012,S,ME,2012_Sen-G_ME,180,Maine People's Resource Center,,IVR,2012-11-02,4,905,23.3,17.48,5.82,1
2012,S,MI,2012_Sen-G_MI,84,EPIC-MRA,,NA,2012-09-10,57,600,-11.0,-20.81,9.81,1
2012,S,MI,2012_Sen-G_MI,391,YouGov,,Online Panel,2012-09-11,56,1114,-6.0,-20.81,14.81,1
2012,S,MI,2012_Sen-G_MI,25,Baydoun Consulting,,NA,2012-09-12,55,1156,-4.8,-20.81,16.01,1
2012,S,MI,2012_Sen-G_MI,193,Marketing Resource Group (MRG),,NA,2012-09-12,55,600,-6.0,-20.81,14.81,1
2012,S,MI,2012_Sen-G_MI,117,Glengariff Group,,NA,2012-09-16,51,600,-15.9,-20.81,4.91,1
2012,S,MI,2012_Sen-G_MI,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-09-20,47,500,-16.0,-20.81,4.81,1
2012,S,MI,2012_Sen-G_MI,124,Gravis Marketing,,IVR/Online Panel,2012-09-21,46,804,-13.9,-20.81,6.91,1
2012,S,MI,2012_Sen-G_MI,25,Baydoun Consulting,,NA,2012-10-05,32,1122,-8.13,-20.81,12.68,1
2012,S,MI,2012_Sen-G_MI,84,EPIC-MRA,,NA,2012-10-05,32,600,-20.0,-20.81,0.81,1
2012,S,MI,2012_Sen-G_MI,117,Glengariff Group,,NA,2012-10-07,30,600,-12.6,-20.81,8.21,1
2012,S,MI,2012_Sen-G_MI,124,Gravis Marketing,,IVR/Online Panel,2012-10-07,30,1122,-8.7,-20.81,12.11,1
2012,S,MI,2012_Sen-G_MI,391,YouGov,,Online Panel,2012-10-08,29,895,-10.0,-20.81,10.81,1
2012,S,MI,2012_Sen-G_MI,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-10-11,26,500,-12.0,-20.81,8.81,1
2012,S,MI,2012_Sen-G_MI,13,Angus Reid Global,,Online Panel,2012-10-19,18,679,-20.0,-20.81,0.81,1
2012,S,MI,2012_Sen-G_MI,84,EPIC-MRA,,Live Phone,2012-10-28,9,600,-21.0,-20.81,-0.19,1
2012,S,MI,2012_Sen-G_MI,117,Glengariff Group,,Live Phone,2012-10-28,9,600,-14.9,-20.81,5.91,1
2012,S,MI,2012_Sen-G_MI,13,Angus Reid Global,,Online Panel,2012-11-02,4,502,-13.0,-20.81,7.81,1
2012,S,MI,2012_Sen-G_MI,25,Baydoun Consulting,,IVR,2012-11-02,4,1913,-6.61,-20.81,14.2,1
2012,S,MI,2012_Sen-G_MI,263,Public Policy Polling,,IVR,2012-11-02,4,700,-13.0,-20.81,7.81,1
2012,S,MI,2012_Sen-G_MI,391,YouGov,,Online Panel,2012-11-02,4,1091,-12.0,-20.81,8.81,1
2012,S,MI,2012_Sen-G_MI,213,Mitchell Research & Communications,,IVR,2012-11-04,2,1305,-14.0,-20.81,6.81,1
2012,S,MN,2012_Sen-G_MN,325,SurveyUSA,,NA,2012-09-08,59,551,-21.0,-34.7,13.7,1
2012,S,MN,2012_Sen-G_MN,263,Public Policy Polling,,NA,2012-09-10,57,824,-19.0,-34.7,15.7,1
2012,S,MN,2012_Sen-G_MN,391,YouGov,,Online Panel,2012-09-11,56,816,-15.0,-34.7,19.7,1
2012,S,MN,2012_Sen-G_MN,197,Mason-Dixon Polling & Strategy,,NA,2012-09-18,49,800,-29.0,-34.7,5.7,1
2012,S,MN,2012_Sen-G_MN,263,Public Policy Polling,,NA,2012-10-07,30,937,-26.0,-34.7,8.7,1
2012,S,MN,2012_Sen-G_MN,391,YouGov,,Online Panel,2012-10-08,29,683,-23.0,-34.7,11.7,1
2012,S,MN,2012_Sen-G_MN,325,SurveyUSA,,NA,2012-10-13,24,550,-28.0,-34.7,6.7,1
2012,S,MN,2012_Sen-G_MN,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-10-21,16,500,-23.0,-34.7,11.7,1
2012,S,MN,2012_Sen-G_MN,197,Mason-Dixon Polling & Strategy,,Live Phone,2012-10-24,13,800,-43.0,-34.7,-8.3,1
2012,S,MN,2012_Sen-G_MN,325,SurveyUSA,,IVR/Online Panel,2012-10-27,10,574,-31.0,-34.7,3.7,1
2012,S,MN,2012_Sen-G_MN,263,Public Policy Polling,,IVR,2012-11-02,4,1164,-30.0,-34.7,4.7,1
2012,S,MN,2012_Sen-G_MN,325,SurveyUSA,,IVR/Online Panel,2012-11-02,4,556,-30.0,-34.7,4.7,1
2012,S,MN,2012_Sen-G_MN,391,YouGov,,Online Panel,2012-11-02,4,790,-28.0,-34.7,6.7,1
2012,S,MO,2012_Sen-G_MO,55,Clout Research,,NA,2012-09-10,57,850,4.9,-15.7,20.6,1
2012,S,MO,2012_Sen-G_MO,162,Kiley & Company,D,NA,2012-09-10,57,600,-6.0,-15.7,9.7,1
2012,S,MO,2012_Sen-G_MO,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-09-11,56,500,-6.0,-15.7,9.7,1
2012,S,MO,2012_Sen-G_MO,391,YouGov,,Online Panel,2012-09-11,56,734,-7.0,-15.7,8.7,1
2012,S,MO,2012_Sen-G_MO,124,Gravis Marketing,,IVR/Online Panel,2012-09-16,51,1952,3.6,-15.7,19.3,1
2012,S,MO,2012_Sen-G_MO,376,We Ask America,,NA,2012-09-26,41,1145,-0.8,-15.7,14.9,1
2012,S,MO,2012_Sen-G_MO,55,Clout Research,R,NA,2012-09-30,37,675,1.9,-15.7,17.6,1
2012,S,MO,2012_Sen-G_MO,162,Kiley & Company,D,NA,2012-09-30,37,600,-9.0,-15.7,6.7,1
2012,S,MO,2012_Sen-G_MO,263,Public Policy Polling,,NA,2012-10-02,35,700,-6.0,-15.7,9.7,1
2012,S,MO,2012_Sen-G_MO,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-10-02,35,500,-6.0,-15.7,9.7,1
2012,S,MO,2012_Sen-G_MO,391,YouGov,,Online Panel,2012-10-08,29,546,-5.0,-15.7,10.7,1
2012,S,MO,2012_Sen-G_MO,55,Clout Research,,NA,2012-10-12,25,1000,4.2,-15.7,19.9,1
2012,S,MO,2012_Sen-G_MO,134,Harstad Strategic Research,,Live Phone,2012-10-16,21,603,-12.0,-15.7,3.7,1
2012,S,MO,2012_Sen-G_MO,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-10-17,20,500,-8.0,-15.7,7.7,1
2012,S,MO,2012_Sen-G_MO,162,Kiley & Company,D,Live Phone,2012-10-18,19,679,-14.0,-15.7,1.7,1
2012,S,MO,2012_Sen-G_MO,263,Public Policy Polling,,IVR,2012-10-20,17,582,-6.0,-15.7,9.7,1
2012,S,MO,2012_Sen-G_MO,162,Kiley & Company,D,Live Phone,2012-10-24,13,600,-14.0,-15.7,1.7,1
2012,S,MO,2012_Sen-G_MO,197,Mason-Dixon Polling & Strategy,,Live Phone,2012-10-24,13,625,-2.0,-15.7,13.7,1
2012,S,MO,2012_Sen-G_MO,376,We Ask America,,IVR,2012-10-30,7,1217,-3.4,-15.7,12.3,1
2012,S,MO,2012_Sen-G_MO,325,SurveyUSA,,IVR/Online Panel,2012-10-31,6,589,-15.0,-15.7,0.7,1
2012,S,MO,2012_Sen-G_MO,263,Public Policy Polling,,IVR,2012-11-02,4,835,-4.0,-15.7,11.7,1
2012,S,MO,2012_Sen-G_MO,391,YouGov,,Online Panel,2012-11-02,4,779,-10.0,-15.7,5.7,1
2012,S,MT,2012_Sen-G_MT,263,Public Policy Polling,D,NA,2012-09-10,57,656,-2.0,-3.72,1.72,1
2012,S,MT,2012_Sen-G_MT,197,Mason-Dixon Polling & Strategy,,Live Phone,2012-09-18,49,625,3.0,-3.72,6.72,1
2012,S,MT,2012_Sen-G_MT,118,Global Strategy Group,D,NA,2012-09-24,43,606,-2.0,-3.72,1.72,1
2012,S,MT,2012_Sen-G_MT,216,Montana State University Billings,,Live Phone,2012-09-29,38,477,2.9,-3.72,6.62,1
2012,S,MT,2012_Sen-G_MT,263,Public Policy Polling,D,NA,2012-10-09,28,737,-2.0,-3.72,1.72,1
2012,S,MT,2012_Sen-G_MT,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-10-14,23,500,-0.0,-3.72,3.72,1
2012,S,MT,2012_Sen-G_MT,263,Public Policy Polling,D,IVR,2012-10-15,22,806,-2.0,-3.72,1.72,1
2012,S,MT,2012_Sen-G_MT,113,Garin-Hart-Yang Research Group,D,Live Phone,2012-10-28,9,807,-1.0,-3.72,2.72,1
2012,S,MT,2012_Sen-G_MT,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-10-29,8,500,-1.0,-3.72,2.72,1
2012,S,MT,2012_Sen-G_MT,197,Mason-Dixon Polling & Strategy,,Live Phone,2012-10-30,7,679,4.0,-3.72,7.72,1
2012,S,MT,2012_Sen-G_MT,263,Public Policy Polling,,IVR,2012-11-02,4,836,-2.0,-3.72,1.72,1
2012,S,ND,2012_Sen-G_ND,69,DFM Research,D,NA,2012-09-26,41,600,-4.0,-0.91,-3.09,1
2012,S,ND,2012_Sen-G_ND,197,Mason-Dixon Polling & Strategy,,NA,2012-10-04,33,625,-0.0,-0.91,0.91,1
2012,S,ND,2012_Sen-G_ND,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-10-17,20,600,5.0,-0.91,5.91,1
2012,S,ND,2012_Sen-G_ND,205,Mellman Group,D,Live Phone,2012-10-18,19,600,-3.0,-0.91,-2.09,1
2012,S,ND,2012_Sen-G_ND,205,Mellman Group,D,Live Phone,2012-10-23,14,600,-4.0,-0.91,-3.09,1
2012,S,ND,2012_Sen-G_ND,197,Mason-Dixon Polling & Strategy,,Live Phone,2012-10-27,10,625,2.0,-0.91,2.91,1
2012,S,NE,2012_Sen-G_NE,382,Wiese Research Associates,,Live Phone,2012-09-19,48,656,16.0,15.55,0.45,1
2012,S,NE,2012_Sen-G_NE,415,Hickman Analytics,D,NA,2012-10-15,22,600,5.0,15.55,-10.55,1
2012,S,NE,2012_Sen-G_NE,260,Public Opinion Strategies,R,Live Phone,2012-10-24,13,600,16.0,15.55,0.45,1
2012,S,NE,2012_Sen-G_NE,382,Wiese Research Associates,,Live Phone,2012-10-24,13,650,3.0,15.55,-12.55,1
2012,S,NE,2012_Sen-G_NE,124,Gravis Marketing,,IVR,2012-10-28,9,1168,12.0,15.55,-3.55,1
2012,S,NE,2012_Sen-G_NE,376,We Ask America,,IVR,2012-11-01,5,1178,12.4,15.55,-3.15,1
2012,S,NJ,2012_Sen-G_NJ,92,Fairleigh Dickinson University,,NA,2012-09-09,58,706,-14.0,-19.49,5.49,1
2012,S,NJ,2012_Sen-G_NJ,119,Global Strategy Group/National Research (Philadelphia Inquirer),,NA,2012-09-11,56,600,-11.0,-19.49,8.49,1
2012,S,NJ,2012_Sen-G_NJ,391,YouGov,,Online Panel,2012-09-11,56,1121,-14.0,-19.49,5.49,1
2012,S,NJ,2012_Sen-G_NJ,215,Monmouth University Polling Institute,,NA,2012-09-21,46,613,-15.0,-19.49,4.49,1
2012,S,NJ,2012_Sen-G_NJ,119,Global Strategy Group/National Research (Philadelphia Inquirer),,NA,2012-10-06,31,600,-14.0,-19.49,5.49,1
2012,S,NJ,2012_Sen-G_NJ,391,YouGov,,Online Panel,2012-10-08,29,770,-17.0,-19.49,2.49,1
2012,S,NJ,2012_Sen-G_NJ,267,Quinnipiac University,,Live Phone,2012-10-12,25,1319,-18.0,-19.49,1.49,1
2012,S,NJ,2012_Sen-G_NJ,317,Stockton University William J. Hughes Center for Public Policy,,NA,2012-10-15,22,811,-22.0,-19.49,-2.51,1
2012,S,NJ,2012_Sen-G_NJ,325,SurveyUSA,,IVR/Online Panel,2012-10-17,20,577,-20.0,-19.49,-0.51,1
2012,S,NJ,2012_Sen-G_NJ,119,Global Strategy Group/National Research (Philadelphia Inquirer),,Live Phone,2012-10-24,13,601,-18.0,-19.49,1.49,1
2012,S,NJ,2012_Sen-G_NJ,391,YouGov,,Online Panel,2012-11-02,4,987,-15.0,-19.49,4.49,1
2012,S,NM,2012_Sen-G_NM,263,Public Policy Polling,,NA,2012-09-08,59,1122,-9.0,-5.73,-3.27,1
2012,S,NM,2012_Sen-G_NM,391,YouGov,,Online Panel,2012-09-11,56,293,-14.0,-5.73,-8.27,1
2012,S,NM,2012_Sen-G_NM,260,Public Opinion Strategies,R,NA,2012-09-12,55,500,-5.0,-5.73,0.73,1
2012,S,NM,2012_Sen-G_NM,109,GBAO,D,NA,2012-09-25,42,600,-8.0,-5.73,-2.27,1
2012,S,NM,2012_Sen-G_NM,260,Public Opinion Strategies,R,NA,2012-09-26,41,500,-1.0,-5.73,4.73,1
2012,S,NM,2012_Sen-G_NM,376,We Ask America,,NA,2012-09-26,41,1258,-11.5,-5.73,-5.77,1
2012,S,NM,2012_Sen-G_NM,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-09-27,40,500,-13.0,-5.73,-7.27,1
2012,S,NM,2012_Sen-G_NM,109,GBAO,D,NA,2012-10-06,31,600,-12.0,-5.73,-6.27,1
2012,S,NM,2012_Sen-G_NM,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-10-08,29,500,-13.0,-5.73,-7.27,1
2012,S,NM,2012_Sen-G_NM,280,Research & Polling Inc.,,NA,2012-10-10,27,658,-9.0,-5.73,-3.27,1
2012,S,NM,2012_Sen-G_NM,260,Public Opinion Strategies,R,Live Phone,2012-10-21,16,500,1.0,-5.73,6.73,1
2012,S,NM,2012_Sen-G_NM,263,Public Policy Polling,D,IVR,2012-10-23,14,727,-8.0,-5.73,-2.27,1
2012,S,NM,2012_Sen-G_NM,280,Research & Polling Inc.,,Live Phone,2012-10-24,13,650,-8.0,-5.73,-2.27,1
2012,S,NM,2012_Sen-G_NM,109,GBAO,D,Live Phone,2012-10-28,9,679,-10.0,-5.73,-4.27,1
2012,S,NM,2012_Sen-G_NM,260,Public Opinion Strategies,R,Live Phone,2012-10-30,7,500,-0.0,-5.73,5.73,1
2012,S,NM,2012_Sen-G_NM,391,YouGov,,Online Panel,2012-11-02,4,650,-7.0,-5.73,-1.27,1
2012,S,NV,2012_Sen-G_NV,391,YouGov,,Online Panel,2012-09-11,56,541,6.0,1.16,4.84,1
2012,S,NV,2012_Sen-G_NV,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-09-18,49,500,1.0,1.16,-0.16,1
2012,S,NV,2012_Sen-G_NV,260,Public Opinion Strategies,R,NA,2012-09-19,48,500,5.0,1.16,3.84,1
2012,S,NV,2012_Sen-G_NV,263,Public Policy Polling,D,NA,2012-09-19,48,501,-4.0,1.16,-5.16,1
2012,S,NV,2012_Sen-G_NV,183,Marist College,,Live Phone,2012-09-24,43,984,6.0,1.16,4.84,1
2012,S,NV,2012_Sen-G_NV,376,We Ask America,,NA,2012-09-26,41,1152,0.3,1.16,-0.86,1
2012,S,NV,2012_Sen-G_NV,124,Gravis Marketing,,IVR/Online Panel,2012-10-03,34,1006,16.7,1.16,15.54,1
2012,S,NV,2012_Sen-G_NV,71,Dane & Associates,,NA,2012-10-08,29,900,6.0,1.16,4.84,1
2012,S,NV,2012_Sen-G_NV,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-10-08,29,500,3.0,1.16,1.84,1
2012,S,NV,2012_Sen-G_NV,323,Suffolk University,,NA,2012-10-08,29,500,3.0,1.16,1.84,1
2012,S,NV,2012_Sen-G_NV,391,YouGov,,Online Panel,2012-10-08,29,358,6.0,1.16,4.84,1
2012,S,NV,2012_Sen-G_NV,205,Mellman Group,D,NA,2012-10-09,28,600,-3.0,1.16,-4.16,1
2012,S,NV,2012_Sen-G_NV,263,Public Policy Polling,,NA,2012-10-09,28,594,3.0,1.16,1.84,1
2012,S,NV,2012_Sen-G_NV,325,SurveyUSA,,NA,2012-10-13,24,806,6.0,1.16,4.84,1
2012,S,NV,2012_Sen-G_NV,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-10-15,22,500,7.0,1.16,5.84,1
2012,S,NV,2012_Sen-G_NV,205,Mellman Group,D,Live Phone,2012-10-16,21,600,-3.0,1.16,-4.16,1
2012,S,NV,2012_Sen-G_NV,183,Marist College,,Live Phone,2012-10-23,14,1042,3.0,1.16,1.84,1
2012,S,NV,2012_Sen-G_NV,263,Public Policy Polling,,IVR,2012-10-23,14,636,-0.0,1.16,-1.16,1
2012,S,NV,2012_Sen-G_NV,776,Scott Rasmussen (Rasmussen Reports),,IVR/Online Panel,2012-10-23,14,500,5.0,1.16,3.84,1
