year,pollster,start,end,sample,population,dem,rep
2018,Ipsos,2018-07-14,2018-07-18,2380,rv,42.4,36.7
2018,Ipsos,2018-07-15,2018-07-19,2970,a,37.2,32.0
2018,Ipsos,2018-07-15,2018-07-19,2430,rv,41.3,37.4
2018,Rasmussen,2018-07-15,2018-07-19,2500,lv,47.0,40.0
2018,Ipsos,2018-07-16,2018-07-20,3042,a,37.2,32.1
2018,Ipsos,2018-07-16,2018-07-20,2478,rv,41.4,37.4
2018,Ipsos,2018-07-17,2018-07-21,2325,a,36.8,32.4
2018,Ipsos,2018-07-17,2018-07-21,1892,rv,41.3,37.6
2018,Ipsos,2018-07-18,2018-07-22,1543,a,36.0,32.5
2018,Ipsos,2018-07-18,2018-07-22,1255,rv,40.7,37.8
2018,Kaiser Family Foundation,2018-07-17,2018-07-22,927,rv,49.0,37.0
2018,Marist College,2018-07-19,2018-07-22,923,rv,47.0,40.0
2018,Ipsos,2018-07-19,2018-07-23,1560,a,37.7,30.8
2018,Ipsos,2018-07-19,2018-07-23,1277,rv,42.5,35.6
2018,Morning Consult,2018-07-19,2018-07-23,1996,rv,41.0,38.0
2018,Quinnipiac,2018-07-18,2018-07-23,1177,rv,51.0,39.0
2018,Ipsos,2018-07-20,2018-07-24,1410,a,37.5,32.3
2018,Ipsos,2018-07-20,2018-07-24,1165,rv,42.4,36.9
2018,YouGov,2018-07-22,2018-07-24,1201,rv,44.0,38.0
2018,Harris Poll,2018-07-24,2018-07-25,1323,rv,43.0,36.0
2018,Ipsos,2018-07-21,2018-07-25,1430,a,36.9,31.2
2018,Ipsos,2018-07-21,2018-07-25,1184,rv,41.6,36.4
2018,Greenberg Quinlan Rosner,2018-07-19,2018-07-26,1003,rv,48.0,39.0
2018,Ipsos,2018-07-22,2018-07-26,1437,a,36.9,32.0
2018,Ipsos,2018-07-22,2018-07-26,1200,rv,40.6,37.2
2018,Rasmussen,2018-07-22,2018-07-26,2500,lv,46.0,40.0
2018,Ipsos,2018-07-23,2018-07-27,1938,a,36.4,32.1
2018,Ipsos,2018-07-23,2018-07-27,1596,rv,40.5,37.6
2018,SurveyMonkey,2018-07-25,2018-07-27,2509,a,49.0,38.0
2018,SurveyMonkey,2018-07-25,2018-07-27,2225,rv,52.0,42.0
2018,Ipsos,2018-07-24,2018-07-28,1907,a,36.5,31.8
2018,Ipsos,2018-07-24,2018-07-28,1571,rv,40.7,37.3
2018,YouGov,2018-07-26,2018-07-28,2420,a,40.0,36.0
2018,Ipsos,2018-07-25,2018-07-29,1876,a,36.0,31.3
2018,Ipsos,2018-07-25,2018-07-29,1560,rv,40.7,36.8
2018,Ipsos,2018-07-26,2018-07-30,1873,a,36.3,32.1
2018,Ipsos,2018-07-26,2018-07-30,1555,rv,40.8,37.5
2018,Morning Consult,2018-07-26,2018-07-30,1993,rv,44.0,37.0
2018,Garin-Hart-Yang/Global Strategy Group,2018-07-26,2018-07-31,1000,v,49.0,41.0
2018,Ipsos,2018-07-27,2018-07-31,1901,a,37.2,30.5
2018,Ipsos,2018-07-27,2018-07-31,1571,rv,41.9,35.9
2018,Winston,2018-07-30,2018-07-31,1000,rv,47.0,42.0
2018,YouGov,2018-07-29,2018-07-31,1215,rv,44.0,40.0
2018,Ipsos,2018-07-28,2018-08-01,1594,a,37.0,30.7
2018,Ipsos,2018-07-28,2018-08-01,1329,rv,41.9,35.3
2018,Ipsos,2018-07-29,2018-08-02,1583,a,38.8,30.7
2018,Ipsos,2018-07-29,2018-08-02,1331,rv,44.5,34.5
2018,Rasmussen,2018-07-29,2018-08-02,2500,lv,45.0,41.0
2018,TIPP,2018-07-26,2018-08-02,878,rv,45.0,45.0
2018,Ipsos,2018-07-30,2018-08-03,1617,a,38.4,31.3
2018,Ipsos,2018-07-30,2018-08-03,1351,rv,44.8,35.0
2018,Ipsos,2018-07-31,2018-08-04,1715,a,38.3,31.9
2018,Ipsos,2018-07-31,2018-08-04,1438,rv,44.2,35.7
2018,Ipsos,2018-08-01,2018-08-05,1748,a,37.4,33.5
2018,Ipsos,2018-08-01,2018-08-05,1478,rv,43.0,37.7
2018,Navigator,2018-08-02,2018-08-05,1128,rv,42.0,36.0
2018,Navigator,2018-08-02,2018-08-05,925,lv,45.0,37.0
2018,Ipsos,2018-08-02,2018-08-06,1772,a,37.7,32.7
2018,Ipsos,2018-08-02,2018-08-06,1489,rv,43.5,37.5
2018,Morning Consult,2018-08-02,2018-08-06,1994,rv,42.0,36.0
2018,Ipsos,2018-08-03,2018-08-07,1774,a,36.2,33.8
2018,Ipsos,2018-08-03,2018-08-07,1479,rv,41.3,38.9
2018,YouGov,2018-08-05,2018-08-07,1284,rv,44.0,41.0
2018,Ipsos,2018-08-04,2018-08-08,1757,a,38.5,33.3
2018,Ipsos,2018-08-04,2018-08-08,1467,rv,43.2,37.5
2018,Zogby,2018-08-06,2018-08-08,1016,lv,40.0,37.0
2018,Ipsos,2018-08-05,2018-08-09,1658,a,39.4,31.2
2018,Ipsos,2018-08-05,2018-08-09,1379,rv,44.8,36.0
2018,Rasmussen,2018-08-05,2018-08-09,2500,lv,48.0,41.0
2018,YouGov,2018-07-23,2018-08-09,2716,rv,45.0,38.0
2018,Ipsos,2018-08-06,2018-08-10,1451,a,41.1,29.0
2018,Ipsos,2018-08-06,2018-08-10,1198,rv,46.8,33.4
2018,CNN/SSRS,2018-08-09,2018-08-12,921,rv,52.0,41.0
2018,Morning Consult,2018-08-10,2018-08-12,1992,rv,42.0,38.0
2018,Pew,2018-07-30,2018-08-12,3986,rv,46.0,39.0
2018,SurveyMonkey,2018-08-06,2018-08-12,9558,a,44.0,39.0
2018,HarrisX,2018-08-12,2018-08-13,999,rv,43.0,32.0
2018,Quinnipiac,2018-08-09,2018-08-13,1175,rv,51.0,42.0
2018,Ipsos,2018-08-08,2018-08-14,2235,a,40.2,31.5
2018,Ipsos,2018-08-08,2018-08-14,1863,rv,44.8,36.4
2018,YouGov,2018-08-12,2018-08-14,1245,rv,44.0,40.0
2018,Ipsos,2018-08-09,2018-08-15,2232,a,40.0,31.9
2018,Ipsos,2018-08-09,2018-08-15,1866,rv,44.6,36.7
2018,Ipsos,2018-08-09,2018-08-15,504,lv,40.6,42.7
2018,Ipsos,2018-08-10,2018-08-16,2236,a,39.4,32.8
2018,Ipsos,2018-08-10,2018-08-16,1879,rv,43.7,36.7
2018,Ipsos,2018-08-10,2018-08-16,683,lv,39.3,42.2
2018,Rasmussen,2018-08-12,2018-08-16,2500,lv,44.0,44.0
2018,USC Dornsife,2018-07-16,2018-08-16,2459,lv,52.0,44.0
2018,USC Dornsife,2018-07-16,2018-08-16,4366,v,49.0,42.0
2018,Ipsos,2018-08-11,2018-08-17,2226,a,37.7,32.9
2018,Ipsos,2018-08-11,2018-08-17,1862,rv,41.5,37.2
2018,Ipsos,2018-08-11,2018-08-17,861,lv,38.5,41.6
2018,Ipsos,2018-08-12,2018-08-18,2213,a,37.0,34.2
2018,Ipsos,2018-08-12,2018-08-18,1863,rv,40.6,38.3
2018,Ipsos,2018-08-12,2018-08-18,1025,lv,38.9,42.0
2018,Morning Consult,2018-08-16,2018-08-18,1974,rv,45.0,36.0
2018,Ipsos,2018-08-13,2018-08-19,2202,a,37.0,34.0
2018,Ipsos,2018-08-13,2018-08-19,1844,rv,40.8,37.9
2018,Ipsos,2018-08-13,2018-08-19,1187,lv,39.5,41.9
2018,Monmouth,2018-08-15,2018-08-19,725,rv,48.0,43.0
2018,Ipsos,2018-08-14,2018-08-20,2214,a,35.9,34.0
2018,Ipsos,2018-08-14,2018-08-20,1859,rv,40.4,37.7
2018,Ipsos,2018-08-14,2018-08-20,1207,lv,38.8,41.9
2018,Beacon/Shaw,2018-08-19,2018-08-21,1009,rv,49.0,38.0
2018,Ipsos,2018-08-15,2018-08-21,2248,a,36.5,33.4
2018,Ipsos,2018-08-15,2018-08-21,1887,rv,40.6,36.9
2018,Ipsos,2018-08-15,2018-08-21,1116,lv,39.4,41.3
2018,YouGov,2018-08-19,2018-08-21,1244,rv,44.0,38.0
2018,Hart/POS,2018-08-18,2018-08-22,900,rv,50.0,42.0
2018,Ipsos,2018-08-16,2018-08-22,3266,a,37.0,32.3
2018,Ipsos,2018-08-16,2018-08-22,2695,rv,41.5,36.4
2018,Ipsos,2018-08-16,2018-08-22,928,lv,37.2,42.9
2018,Harris Poll,2018-08-22,2018-08-23,1330,rv,45.0,37.0
2018,Ipsos,2018-08-17,2018-08-23,3587,a,38.4,31.8
2018,Ipsos,2018-08-17,2018-08-23,2957,rv,42.9,36.1
2018,Ipsos,2018-08-17,2018-08-23,749,lv,37.7,42.7
2018,Rasmussen,2018-08-19,2018-08-23,2500,lv,46.0,41.0
2018,HarrisX,2018-08-19,2018-08-24,5003,rv,42.0,36.0
2018,Ipsos,2018-08-18,2018-08-24,3583,a,40.0,31.2
2018,Ipsos,2018-08-18,2018-08-24,2951,rv,44.9,35.4
2018,Ipsos,2018-08-18,2018-08-24,571,lv,39.2,43.6
2018,Morning Consult,2018-08-23,2018-08-24,1564,rv,44.0,36.0
2018,HarrisX,2018-08-24,2018-08-25,1001,rv,45.0,34.0
2018,Ipsos,2018-08-19,2018-08-25,3589,a,40.5,30.5
2018,Ipsos,2018-08-19,2018-08-25,2946,rv,45.6,34.5
2018,Ipsos,2018-08-19,2018-08-25,407,lv,39.0,43.0
2018,Ipsos,2018-08-20,2018-08-26,3591,a,40.4,30.3
2018,Ipsos,2018-08-20,2018-08-26,2947,rv,45.4,34.3
2018,Ipsos,2018-08-21,2018-08-27,3568,a,40.9,30.1
2018,Ipsos,2018-08-21,2018-08-27,2925,rv,45.7,34.3
2018,McLaughlin,2018-08-22,2018-08-27,1000,lv,44.0,44.0
2018,Ipsos,2018-08-22,2018-08-28,3380,a,41.5,29.6
2018,Ipsos,2018-08-22,2018-08-28,2774,rv,46.6,33.8
2018,Suffolk,2018-08-23,2018-08-28,1000,rv,49.5,38.5
2018,YouGov,2018-08-26,2018-08-28,1247,rv,45.0,39.0
2018,ABC/Washington Post,2018-08-26,2018-08-29,879,rv,52.0,38.0
2018,Ipsos,2018-08-23,2018-08-29,2511,a,41.5,30.6
2018,Ipsos,2018-08-23,2018-08-29,2075,rv,46.0,34.6
2018,Ipsos,2018-08-24,2018-08-30,2068,a,40.6,31.2
2018,Ipsos,2018-08-24,2018-08-30,1719,rv,45.1,35.4
2018,Rasmussen,2018-08-26,2018-08-30,2500,lv,46.0,42.0
2018,TIPP,2018-08-23,2018-08-30,830,rv,50.0,39.0
2018,Emerson,2018-08-29,2018-08-31,1000,rv,51.7,38.9
2018,HarrisX,2018-08-26,2018-08-31,5000,rv,42.0,35.0
2018,Ipsos,2018-08-25,2018-08-31,2328,a,39.2,31.6
2018,Ipsos,2018-08-25,2018-08-31,1943,rv,44.1,35.7
2018,Morning Consult,2018-08-28,2018-08-31,1964,rv,42.0,40.0
2018,Ipsos,2018-08-26,2018-09-01,2345,a,38.9,31.5
2018,Ipsos,2018-08-26,2018-09-01,1956,rv,43.9,35.6
2018,Ipsos,2018-08-27,2018-09-02,2351,a,39.1,31.4
2018,Ipsos,2018-08-27,2018-09-02,1980,rv,44.1,35.2
2018,PRRI,2018-08-22,2018-09-02,1524,rv,49.0,42.0
2018,Selzer,2018-08-29,2018-09-02,779,lv,45.0,43.0
2018,Ipsos,2018-08-28,2018-09-03,2376,a,39.2,31.5
2018,Ipsos,2018-08-28,2018-09-03,2014,rv,44.5,35.1
2018,Ipsos,2018-08-29,2018-09-04,2387,a,38.3,31.3
2018,Ipsos,2018-08-29,2018-09-04,2014,rv,44.3,35.1
2018,Ipsos,2018-08-29,2018-09-04,392,lv,53.0,37.0
2018,YouGov,2018-09-02,2018-09-04,1249,rv,45.0,40.0
2018,Ipsos,2018-08-30,2018-09-05,2402,a,39.1,30.2
2018,Ipsos,2018-08-30,2018-09-05,2041,rv,45.1,33.7
2018,Ipsos,2018-08-30,2018-09-05,563,lv,51.4,38.2
2018,Winston,2018-08-29,2018-09-05,1000,rv,45.0,41.0
2018,Ipsos,2018-08-31,2018-09-06,2518,a,39.7,29.9
2018,Ipsos,2018-08-31,2018-09-06,2140,rv,45.7,33.3
2018,Ipsos,2018-08-31,2018-09-06,731,lv,49.9,38.6
2018,Rasmussen,2018-09-02,2018-09-06,2500,lv,46.0,42.0
2018,HarrisX,2018-09-04,2018-09-07,1715,lv,49.0,39.0
2018,HarrisX,2018-09-04,2018-09-07,3000,rv,43.0,36.0
2018,HarrisX,2018-09-04,2018-09-07,2238,lv,48.0,39.0
2018,Ipsos,2018-09-01,2018-09-07,2266,a,39.6,30.5
2018,Ipsos,2018-09-01,2018-09-07,1925,rv,45.3,33.8
2018,Ipsos,2018-09-01,2018-09-07,893,lv,50.8,38.6
2018,Ipsos,2018-09-02,2018-09-08,2274,a,40.5,31.0
2018,Ipsos,2018-09-02,2018-09-08,1939,rv,45.8,34.7
2018,Ipsos,2018-09-02,2018-09-08,1097,lv,50.5,39.5
2018,CNN/SSRS,2018-09-06,2018-09-09,775,lv,52.0,42.0
2018,CNN/SSRS,2018-09-06,2018-09-09,923,rv,52.0,40.0
2018,HarrisX,2018-09-08,2018-09-09,1000,rv,41.0,36.0
2018,Ipsos,2018-09-03,2018-09-09,2295,a,40.6,30.5
2018,Ipsos,2018-09-03,2018-09-09,1924,rv,46.3,34.9
2018,Ipsos,2018-09-03,2018-09-09,1281,lv,50.9,38.9
2018,Marist College,2018-09-05,2018-09-09,777,rv,50.0,38.0
2018,Morning Consult,2018-09-06,2018-09-09,1988,rv,45.0,35.0
2018,Quinnipiac,2018-09-06,2018-09-09,1038,rv,52.0,38.0
2018,SurveyMonkey,2018-09-03,2018-09-09,8944,a,45.0,41.0
2018,Ipsos,2018-09-04,2018-09-10,2280,a,39.8,30.9
2018,Ipsos,2018-09-04,2018-09-10,1904,rv,45.6,35.5
2018,Ipsos,2018-09-04,2018-09-10,1246,lv,49.2,40.1
2018,Ipsos,2018-09-05,2018-09-11,2250,a,40.4,31.3
2018,Ipsos,2018-09-05,2018-09-11,1883,rv,45.4,36.1
2018,Ipsos,2018-09-05,2018-09-11,1225,lv,49.0,40.8
2018,YouGov,2018-09-09,2018-09-11,1216,rv,44.0,41.0
2018,Ipsos,2018-09-06,2018-09-12,2275,a,41.0,31.3
2018,Ipsos,2018-09-06,2018-09-12,1922,rv,45.5,36.1
2018,Ipsos,2018-09-06,2018-09-12,1260,lv,49.4,40.7
2018,Ipsos,2018-09-07,2018-09-13,2280,a,40.6,30.8
2018,Ipsos,2018-09-07,2018-09-13,1933,rv,44.8,35.8
2018,Ipsos,2018-09-07,2018-09-13,1281,lv,49.3,41.2
2018,PRRI,2018-08-24,2018-09-13,1464,rv,55.0,41.0
2018,PRRI,2018-08-24,2018-09-13,1811,a,55.0,40.0
2018,Rasmussen,2018-09-09,2018-09-13,2500,lv,47.0,42.0
2018,HarrisX,2018-09-09,2018-09-14,5000,rv,41.0,36.0
2018,HarrisX,2018-09-09,2018-09-14,2785,lv,49.0,41.0
2018,HarrisX,2018-09-09,2018-09-14,3630,lv,47.0,41.0
2018,Ipsos,2018-09-08,2018-09-14,2262,a,40.0,30.9
2018,Ipsos,2018-09-08,2018-09-14,1925,rv,44.1,36.3
2018,Ipsos,2018-09-08,2018-09-14,1273,lv,49.2,40.8
2018,Ipsos,2018-09-09,2018-09-15,2244,a,38.8,30.7
2018,Ipsos,2018-09-09,2018-09-15,1902,rv,43.4,35.8
2018,Ipsos,2018-09-09,2018-09-15,1253,lv,49.5,39.8
2018,Ipsos,2018-09-10,2018-09-16,2190,a,38.3,31.7
2018,Ipsos,2018-09-10,2018-09-16,1882,rv,42.1,36.8
2018,Ipsos,2018-09-10,2018-09-16,1261,lv,47.9,41.5
2018,Morning Consult,2018-09-13,2018-09-16,1564,rv,43.0,38.0
2018,Ipsos,2018-09-11,2018-09-17,2196,a,38.9,30.8
2018,Ipsos,2018-09-11,2018-09-17,1903,rv,42.5,35.7
2018,Ipsos,2018-09-11,2018-09-17,1297,lv,48.3,41.2
2018,Ipsos,2018-09-12,2018-09-18,659,lv,48.3,40.8
2018,Ipsos,2018-09-12,2018-09-18,2217,a,38.6,31.1
2018,Ipsos,2018-09-12,2018-09-18,1920,rv,42.6,35.7
2018,YouGov,2018-09-16,2018-09-18,1189,rv,45.0,41.0
2018,Beacon/Shaw,2018-09-16,2018-09-19,1003,rv,46.0,40.0
2018,Beacon/Shaw,2018-09-16,2018-09-19,818,lv,49.0,42.0
2018,Hart/POS,2018-09-16,2018-09-19,900,rv,52.0,40.0
2018,Hart/POS,2018-09-16,2018-09-19,594,lv,51.0,43.0
2018,Ipsos,2018-09-13,2018-09-19,1263,lv,47.5,41.1
2018,Ipsos,2018-09-13,2018-09-19,2196,a,37.9,31.8
2018,Ipsos,2018-09-13,2018-09-19,1873,rv,42.2,36.8
2018,Ipsos,2018-09-14,2018-09-20,1222,lv,47.5,41.5
2018,Ipsos,2018-09-14,2018-09-20,2184,a,37.5,32.1
2018,Ipsos,2018-09-14,2018-09-20,1846,rv,42.1,37.2
2018,Rasmussen,2018-09-16,2018-09-20,2500,lv,46.0,43.0
2018,HarrisX,2018-09-16,2018-09-21,4997,rv,42.0,36.0
2018,HarrisX,2018-09-16,2018-09-21,2854,lv,48.0,42.0
2018,HarrisX,2018-09-16,2018-09-21,3699,lv,47.0,40.0
2018,Ipsos,2018-09-15,2018-09-21,1209,lv,47.5,42.2
2018,Ipsos,2018-09-15,2018-09-21,2216,a,37.0,32.5
2018,Ipsos,2018-09-15,2018-09-21,1841,rv,42.1,37.7
2018,HarrisX,2018-09-21,2018-09-22,1000,rv,44.0,36.0
2018,Ipsos,2018-09-16,2018-09-22,1178,lv,47.3,42.0
2018,Ipsos,2018-09-16,2018-09-22,2191,a,37.6,32.1
2018,Ipsos,2018-09-16,2018-09-22,1816,rv,42.8,37.4
2018,Gallup,2018-09-17,2018-09-23,1308,rv,51.0,42.0
2018,Greenberg Quinlan Rosner,2018-09-09,2018-09-23,1000,rv,49.0,42.0
2018,Greenberg Quinlan Rosner,2018-09-09,2018-09-23,700,lv,51.0,42.0
2018,Ipsos,2018-09-17,2018-09-23,1168,lv,48.3,41.6
2018,Ipsos,2018-09-17,2018-09-23,2218,a,37.5,31.5
2018,Ipsos,2018-09-17,2018-09-23,1824,rv,43.5,36.8
2018,Morning Consult,2018-09-20,2018-09-23,1966,rv,43.0,35.0
2018,Ipsos,2018-09-18,2018-09-24,1108,lv,48.0,41.7
2018,Ipsos,2018-09-18,2018-09-24,2204,a,37.2,32.2
2018,Ipsos,2018-09-18,2018-09-24,1779,rv,42.9,37.7
2018,Marist College,2018-09-22,2018-09-24,802,rv,48.0,41.0
2018,McLaughlin,2018-09-18,2018-09-24,1000,lv,46.0,42.0
2018,Pew,2018-09-18,2018-09-24,1439,rv,52.0,42.0
2018,USC Dornsife,2018-08-22,2018-09-24,2513,lv,55.0,41.0
2018,USC Dornsife,2018-08-22,2018-09-24,4161,rv,52.0,41.0
2018,Ipsos,2018-09-19,2018-09-25,1424,lv,47.9,41.3
2018,Ipsos,2018-09-19,2018-09-25,2952,a,37.2,32.6
2018,Ipsos,2018-09-19,2018-09-25,2353,rv,42.6,38.0
2018,YouGov,2018-09-23,2018-09-25,1234,rv,46.0,38.0
2018,Ipsos,2018-09-20,2018-09-26,1390,lv,47.5,40.6
2018,Ipsos,2018-09-20,2018-09-26,2938,a,36.4,31.4
2018,Ipsos,2018-09-20,2018-09-26,2320,rv,42.1,36.8
2018,Harris Poll,2018-09-26,2018-09-27,1228,rv,45.0,36.0
2018,Ipsos,2018-09-21,2018-09-27,1420,lv,47.3,40.6
2018,Ipsos,2018-09-21,2018-09-27,2963,a,36.4,32.0
2018,Ipsos,2018-09-21,2018-09-27,2347,rv,42.0,37.3
2018,Rasmussen,2018-09-23,2018-09-27,2500,lv,47.0,42.0
2018,Change Research,2018-09-27,2018-09-28,741,rv,48.0,40.0
2018,HarrisX,2018-09-23,2018-09-28,5021,rv,42.0,36.0
2018,HarrisX,2018-09-23,2018-09-28,3735,lv,47.0,40.0
2018,HarrisX,2018-09-23,2018-09-28,2941,lv,49.0,40.0
2018,Ipsos,2018-09-22,2018-09-28,1603,lv,47.9,39.9
2018,Ipsos,2018-09-22,2018-09-28,3241,a,37.2,31.9
2018,Ipsos,2018-09-22,2018-09-28,2585,rv,42.7,36.9
2018,Ipsos,2018-09-23,2018-09-29,1979,lv,48.7,39.2
2018,Ipsos,2018-09-23,2018-09-29,3822,a,38.2,31.5
2018,Ipsos,2018-09-23,2018-09-29,3068,rv,43.5,36.4
2018,Morning Consult,2018-09-28,2018-09-29,993,rv,43.0,36.0
2018,Civiqs,2018-09-29,2018-09-30,2139,a,48.0,43.0
2018,Harris Poll,2018-09-29,2018-09-30,1330,rv,45.0,37.0
2018,Ipsos,2018-09-24,2018-09-30,2087,lv,49.1,38.4
2018,Ipsos,2018-09-24,2018-09-30,4030,a,38.5,31.0
2018,Ipsos,2018-09-24,2018-09-30,3226,rv,43.8,35.8
2018,Quinnipiac,2018-09-27,2018-09-30,1111,rv,49.0,42.0
2018,Ipsos,2018-09-25,2018-10-01,2144,lv,49.7,38.0
2018,Ipsos,2018-09-25,2018-10-01,4057,a,38.7,30.7
2018,Ipsos,2018-09-25,2018-10-01,3269,rv,44.3,35.3
2018,Marist College,2018-10-01,2018-10-01,996,rv,48.0,42.0
2018,PRRI,2018-09-17,2018-10-01,2509,a,57.0,39.0
2018,Ipsos,2018-09-26,2018-10-02,1840,lv,50.5,37.7
2018,Ipsos,2018-09-26,2018-10-02,3316,a,39.0,30.1
2018,Ipsos,2018-09-26,2018-10-02,2707,rv,44.7,34.6
2018,Kaiser Family Foundation,2018-09-19,2018-10-02,949,rv,50.0,38.0
2018,Winston,2018-09-30,2018-10-02,1000,rv,47.0,44.0
2018,YouGov,2018-09-30,2018-10-02,1223,rv,45.0,40.0
2018,Ipsos,2018-09-27,2018-10-03,1845,lv,51.2,36.4
2018,Ipsos,2018-09-27,2018-10-03,3394,a,38.4,28.3
2018,Ipsos,2018-09-27,2018-10-03,2731,rv,44.9,33.2
2018,TIPP,2018-09-27,2018-10-03,846,rv,45.0,43.0
2018,Emerson,2018-10-01,2018-10-04,1000,rv,50.2,41.8
2018,Ipsos,2018-09-28,2018-10-04,1832,lv,51.1,36.4
2018,Ipsos,2018-09-28,2018-10-04,3386,a,38.7,27.9
2018,Ipsos,2018-09-28,2018-10-04,2715,rv,45.4,32.5
2018,Rasmussen,2018-09-30,2018-10-04,2500,lv,45.0,45.0
2018,HarrisX,2018-09-28,2018-10-05,6805,rv,43.0,36.0
2018,HarrisX,2018-09-28,2018-10-05,5076,lv,48.0,40.0
2018,HarrisX,2018-09-28,2018-10-05,4022,lv,49.0,41.0
2018,Ipsos,2018-09-29,2018-10-05,1956,lv,50.7,37.1
2018,Ipsos,2018-09-29,2018-10-05,3544,a,38.7,27.8
2018,Ipsos,2018-09-29,2018-10-05,2860,rv,45.7,32.7
2018,Ipsos,2018-09-30,2018-10-06,1993,lv,51.1,37.2
2018,Ipsos,2018-09-30,2018-10-06,3629,a,38.7,27.6
2018,Ipsos,2018-09-30,2018-10-06,2944,rv,46.2,32.9
2018,CNN/SSRS,2018-10-04,2018-10-07,920,rv,51.0,42.0
2018,CNN/SSRS,2018-10-04,2018-10-07,739,lv,54.0,41.0
2018,HarrisX,2018-10-06,2018-10-07,1000,rv,43.0,37.0
2018,Hart/POS,2018-10-04,2018-10-07,800,rv,42.0,36.0
2018,Ipsos,2018-10-01,2018-10-07,2032,lv,50.9,37.6
2018,Ipsos,2018-10-01,2018-10-07,3732,a,38.8,28.2
2018,Ipsos,2018-10-01,2018-10-07,3030,rv,46.0,33.4
2018,Morning Consult,2018-10-07,2018-10-07,2189,rv,48.0,38.0
2018,Pew,2018-09-24,2018-10-07,8904,rv,47.0,38.0
2018,SurveyMonkey,2018-10-01,2018-10-07,9532,a,43.0,42.0
2018,Ipsos,2018-10-02,2018-10-08,2022,lv,50.2,37.6
2018,Ipsos,2018-10-02,2018-10-08,3720,a,38.6,28.0
2018,Ipsos,2018-10-02,2018-10-08,3014,rv,45.6,33.5
2018,Ipsos,2018-10-03,2018-10-09,1925,lv,50.3,37.4
2018,Ipsos,2018-10-03,2018-10-09,3542,a,38.7,28.1
2018,Ipsos,2018-10-03,2018-10-09,2867,rv,45.5,33.6
2018,YouGov,2018-10-07,2018-10-09,1156,rv,47.0,41.0
2018,Ipsos,2018-10-04,2018-10-10,2076,lv,50.0,39.4
2018,Ipsos,2018-10-04,2018-10-10,3646,a,40.1,31.2
2018,Ipsos,2018-10-04,2018-10-10,3031,rv,45.8,36.4
2018,ABC/Washington Post,2018-10-08,2018-10-11,991,rv,53.0,42.0
2018,ABC/Washington Post,2018-10-08,2018-10-11,752,lv,55.0,42.0
2018,ABC/Washington Post,2018-10-08,2018-10-11,752,lv,56.0,42.0
2018,ABC/Washington Post,2018-10-08,2018-10-11,752,lv,55.0,43.0
2018,ABC/Washington Post,2018-10-08,2018-10-11,752,lv,55.0,42.0
2018,ABC/Washington Post,2018-10-08,2018-10-11,752,lv,55.0,43.0
2018,Ipsos,2018-10-05,2018-10-11,2074,lv,50.4,39.0
2018,Ipsos,2018-10-05,2018-10-11,3629,a,40.6,30.7
2018,Ipsos,2018-10-05,2018-10-11,3016,rv,46.4,36.1
2018,Rasmussen,2018-10-07,2018-10-11,2500,lv,45.0,44.0
2018,HarrisX,2018-10-07,2018-10-12,5001,rv,42.0,36.0
2018,HarrisX,2018-10-07,2018-10-12,2954,lv,50.0,40.0
2018,HarrisX,2018-10-07,2018-10-12,3724,lv,47.0,40.0
2018,Ipsos,2018-10-06,2018-10-12,1797,lv,49.8,39.6
2018,Ipsos,2018-10-06,2018-10-12,3171,a,40.0,31.5
2018,Ipsos,2018-10-06,2018-10-12,2635,rv,45.4,37.0
2018,Ipsos,2018-10-07,2018-10-13,1385,lv,49.1,39.7
2018,Ipsos,2018-10-07,2018-10-13,2529,a,38.8,31.4
2018,Ipsos,2018-10-07,2018-10-13,2072,rv,44.1,36.9
2018,Triton Polling & Research,2018-10-02,2018-10-13,1000,lv,40.8,42.6
2018,AP-NORC,2018-10-11,2018-10-14,1152,a,39.0,29.0
2018,Ipsos,2018-10-08,2018-10-14,1216,lv,49.2,39.7
2018,Ipsos,2018-10-08,2018-10-14,2240,a,38.6,31.9
2018,Ipsos,2018-10-08,2018-10-14,1832,rv,43.8,37.7
2018,Morning Consult,2018-10-11,2018-10-14,1959,rv,44.0,37.0
2018,Ipsos,2018-10-09,2018-10-15,1194,lv,50.3,39.9
2018,Ipsos,2018-10-09,2018-10-15,2221,a,39.2,32.2
2018,Ipsos,2018-10-09,2018-10-15,1824,rv,44.6,37.3
2018,Beacon/Shaw,2018-10-13,2018-10-16,1007,rv,47.0,40.0
2018,Beacon/Shaw,2018-10-13,2018-10-16,841,lv,49.0,42.0
2018,Ipsos,2018-10-10,2018-10-16,1092,lv,50.6,39.3
2018,Ipsos,2018-10-10,2018-10-16,2052,a,40.0,31.2
2018,Ipsos,2018-10-10,2018-10-16,1682,rv,45.8,36.0
2018,YouGov,2018-10-14,2018-10-16,1273,rv,46.0,41.0
2018,CBS News,2018-10-14,2018-10-17,975,rv,51.0,42.0
2018,Hart/POS,2018-10-14,2018-10-17,900,rv,48.0,41.0
2018,Hart/POS,2018-10-14,2018-10-17,645,lv,50.0,41.0
2018,Ipsos,2018-10-11,2018-10-17,1170,lv,49.9,40.6
2018,Ipsos,2018-10-11,2018-10-17,2257,a,39.7,31.6
2018,Ipsos,2018-10-11,2018-10-17,1831,rv,45.7,36.6
