year,office,state,race,pollster,partisan,start,end,sample,population,dem,rep,grade
2019,H,NC,House NC-09,RRH/PMI,,2019-08-26,2019-08-28,500,lv,45.0,46.0,1.9
2019,H,NC,House NC-09,co/efficient,R,2019-09-05,2019-09-06,1175,lv,44.0,44.0,1.1
2019,H,NC,House NC-09,co/efficient,R,2019-09-05,2019-09-06,1175,lv,48.0,45.0,1.1
2020,G,DE,Governor,University of Delaware,,2020-09-21,2020-09-27,847,lv,55.0,26.0,
2020,G,IN,Governor,Change Research,,2020-04-10,2020-04-13,1021,lv,25.0,45.0,1.4
2020,G,IN,Governor,BK Strategies,R,2020-05-20,2020-05-21,600,lv,21.0,64.0,1.3
2020,G,IN,Governor,Victoria Research,D,2020-05-21,2020-05-23,894,lv,24.0,53.0,1.5
2020,G,IN,Governor,Change Research,,2020-09-03,2020-09-07,1033,lv,30.0,36.0,1.4
2020,G,IN,Governor,BK Strategies,R,2020-10-04,2020-10-05,600,lv,21.0,60.0,1.3
2020,G,IN,Governor,SurveyUSA,,2020-10-08,2020-10-13,685,lv,25.0,55.0,2.8
2020,G,IN,Governor,Ragnar Research Partners,R,2020-10-18,2020-10-21,629,lv,26.0,52.0,1.3
2020,G,IN,Governor,Cygnal,R,2020-10-21,2020-10-23,600,lv,28.5,46.8,2.1
2020,G,MO,Governor,Remington,,2019-02-27,2019-02-27,893,lv,40.0,51.0,2.6
2020,G,MO,Governor,Remington,,2019-06-26,2019-06-27,960,lv,37.0,50.0,2.6
2020,G,MO,Governor,Remington,,2019-08-14,2019-08-15,855,lv,39.0,50.0,2.6
2020,G,MO,Governor,Human Agency,,2019-09-16,2019-09-18,825,rv,35.9,45.0,
2020,G,MO,Governor,Remington,,2019-10-09,2019-10-10,1451,lv,41.0,53.0,2.6
2020,G,MO,Governor,Human Agency,,2019-10-18,2019-10-20,550,rv,34.3,50.1,
2020,G,MO,Governor,PPP,D,2019-11-14,2019-11-15,921,lv,36.0,45.0,1.4
2020,G,MO,Governor,Human Agency,,2019-11-17,2019-11-20,400,rv,35.3,50.5,
2020,G,MO,Governor,Human Agency,,2019-12-20,2019-12-24,415,rv,36.1,50.5,
2020,G,MO,Governor,American Viewpoint,R,2020-01-20,2020-01-22,1200,lv,36.0,54.0,1.2
2020,G,MO,Governor,Remington,,2020-03-11,2020-03-12,1241,lv,39.0,52.0,2.6
2020,G,MO,Governor,Remington,,2020-04-28,2020-04-29,1356,lv,39.0,52.0,2.6
2020,G,MO,Governor,We Ask America,,2020-05-26,2020-05-27,500,lv,39.0,47.0,
2020,G,MO,Governor,Remington,,2020-06-10,2020-06-11,1152,lv,41.0,50.0,2.6
2020,G,MO,Governor,Garin Hart Yang,D,2020-06-16,2020-06-22,800,lv,40.0,47.0,1.0
2020,G,MO,Governor,YouGov,,2020-06-23,2020-07-01,900,lv,38.8,41.0,3.0
2020,G,MO,Governor,Remington,,2020-08-12,2020-08-13,1112,lv,43.0,50.0,2.6
2020,G,MO,Governor,Trafalgar Group,R,2020-08-26,2020-08-28,1015,lv,36.3,51.0,0.7
2020,G,MO,Governor,We Ask America,,2020-09-01,2020-09-03,500,lv,41.0,54.0,
2020,G,MO,Governor,Remington,,2020-09-16,2020-09-17,1046,lv,43.0,52.0,2.6
2020,G,MO,Governor,Remington,,2020-09-30,2020-10-01,980,lv,44.0,51.0,2.6
2020,G,MO,Governor,Garin Hart Yang,D,2020-09-28,2020-10-02,600,lv,48.0,50.0,1.0
2020,G,MO,Governor,YouGov,,2020-09-24,2020-10-07,931,lv,43.7,49.7,3.0
2020,G,MO,Governor,Remington,,2020-10-14,2020-10-15,1010,lv,43.0,51.0,2.6
2020,G,MO,Governor,Cygnal,R,2020-10-18,2020-10-20,600,lv,41.5,48.1,2.1
2020,G,MO,Governor,Remington,,2020-10-28,2020-10-29,1010,lv,44.0,50.0,2.6
2020,G,MT,Governor,University of Montana,,2020-06-17,2020-06-26,517,rv,36.2,45.5,
2020,G,MT,Governor,PPP,,2020-07-09,2020-07-10,1224,v,42.0,46.0,1.4
2020,G,MT,Governor,Civiqs,D,2020-07-11,2020-07-13,873,rv,44.0,47.0,2.4
2020,G,MT,Governor,Emerson,,2020-07-31,2020-08-02,584,lv,41.06,49.55,2.9
2020,G,MT,Governor,Global Strategy Group,D,2020-08-18,2020-08-23,600,lv,46.0,47.0,1.8
2020,G,MT,Governor,MSU - Bozeman,,2020-09-14,2020-10-02,1615,lv,42.0,47.0,
2020,G,MT,Governor,Emerson,,2020-10-05,2020-10-07,500,lv,41.3,53.6,2.9
2020,G,MT,Governor,RMG Research,,2020-10-15,2020-10-18,800,lv,45.0,48.0,2.3
2020,G,MT,Governor,Siena/NYT,,2020-10-18,2020-10-20,758,lv,44.0,48.0,3.0
2020,G,MT,Governor,Strategies 360,,2020-10-15,2020-10-20,500,lv,41.0,48.0,1.3
2020,G,MT,Governor,MSU - Billings,,2020-10-19,2020-10-24,546,lv,45.0,45.0,1.5
2020,G,MT,Governor,Change Research,,2020-10-29,2020-11-02,920,lv,44.0,48.0,1.4
2020,G,NC,Governor,PPP,,2019-01-04,2019-01-07,750,rv,47.0,35.0,1.4
2020,G,NC,Governor,Spry Strategies,R,2019-05-25,2019-06-01,730,lv,40.0,44.0,1.5
2020,G,NC,Governor,Emerson,,2019-05-31,2019-06-03,932,rv,52.3,37.9,2.9
2020,G,NC,Governor,Harper Polling,,2019-06-08,2019-06-10,500,lv,47.0,37.0,
2020,G,NC,Governor,PPP,,2019-06-18,2019-06-19,610,rv,45.0,41.0,1.4
2020,G,NC,Governor,Harper Polling,,2019-08-01,2019-08-04,500,lv,48.0,36.0,
2020,G,NC,Governor,Meredith College,,2019-09-29,2019-10-07,998,rv,45.5,32.9,1.6
2020,G,NC,Governor,Harper Polling,,2019-10-15,2019-10-17,500,lv,46.0,36.0,
2020,G,NC,Governor,East Carolina University,,2020-02-27,2020-02-28,1288,rv,49.0,40.6,2.6
2020,G,NC,Governor,Harper Polling,,2020-04-05,2020-04-07,500,lv,50.0,33.0,
2020,G,NC,Governor,PPP,,2020-04-14,2020-04-15,1318,v,50.0,36.0,1.4
2020,G,NC,Governor,Garin Hart Yang,D,2020-04-13,2020-04-18,800,lv,55.0,36.0,1.0
2020,G,NC,Governor,PPP,D,2020-04-20,2020-04-21,1275,v,53.0,40.0,1.4
2020,G,NC,Governor,SurveyUSA,,2020-04-23,2020-04-26,580,lv,57.0,30.0,2.8
2020,G,NC,Governor,Meredith College,,2020-04-27,2020-04-28,604,rv,52.0,32.1,1.6
2020,G,NC,Governor,Civiqs,D,2020-05-02,2020-05-04,1362,rv,53.0,44.0,2.4
2020,G,NC,Governor,East Carolina University,,2020-05-07,2020-05-09,1111,rv,50.8,36.1,2.6
2020,G,NC,Governor,Meeting Street Insights,R,2020-05-09,2020-05-13,500,rv,55.4,37.4,1.4
2020,G,NC,Governor,Neighborhood Research,,2020-05-12,2020-05-21,391,lv,47.0,35.0,1.3
2020,G,NC,Governor,Harper Polling,,2020-05-26,2020-05-28,500,lv,49.0,37.0,
2020,G,NC,Governor,PPP,,2020-06-02,2020-06-03,949,v,50.0,39.0,1.4
2020,G,NC,Governor,Gravis Marketing (2020 and earlier),R,2020-06-17,2020-06-17,631,rv,46.0,46.0,2.0
2020,G,NC,Governor,Redfield & Wilton Strategies,,2020-06-14,2020-06-17,902,lv,52.0,31.0,1.8
2020,G,NC,Governor,Siena/NYT,,2020-06-08,2020-06-18,653,rv,50.0,39.0,3.0
2020,G,NC,Governor,PPP,,2020-06-22,2020-06-23,1157,v,50.0,41.0,1.4
2020,G,NC,Governor,East Carolina University,,2020-06-22,2020-06-25,1149,rv,49.4,38.0,2.6
2020,G,NC,Governor,Cardinal Point Analytics (CardinalGPS),,2020-07-13,2020-07-15,547,lv,49.0,46.4,1.6
2020,G,NC,Governor,Redfield & Wilton Strategies,,2020-07-19,2020-07-21,919,lv,51.0,37.0,1.8
2020,G,NC,Governor,Marist College,,2020-07-14,2020-07-22,882,rv,58.0,38.0,2.9
2020,G,NC,Governor,PPP,D,2020-07-23,2020-07-24,884,v,53.0,42.0,1.4
2020,G,NC,Governor,Cardinal Point Analytics (CardinalGPS),,2020-07-22,2020-07-24,735,lv,46.1,46.4,1.6
2020,G,NC,Governor,Emerson,,2020-08-08,2020-08-10,673,lv,49.46,43.48,2.9
2020,G,NC,Governor,Harper Polling,,2020-08-06,2020-08-10,600,lv,49.0,39.0,
2020,G,NC,Governor,East Carolina University,,2020-08-12,2020-08-13,1255,rv,51.5,38.4,2.6
2020,G,NC,Governor,Redfield & Wilton Strategies,,2020-08-16,2020-08-17,967,lv,51.0,38.0,1.8
2020,G,NC,Governor,East Carolina University,,2020-08-29,2020-08-30,1101,lv,50.1,40.2,2.6
2020,G,NC,Governor,Monmouth,,2020-08-29,2020-09-01,401,rv,51.0,40.0,2.9
2020,G,NC,Governor,Monmouth,,2020-08-29,2020-09-01,401,lv,51.0,42.0,2.9
2020,G,NC,Governor,Monmouth,,2020-08-29,2020-09-01,401,lv,51.0,42.0,2.9
2020,G,NC,Governor,Redfield & Wilton Strategies,,2020-08-30,2020-09-03,951,lv,54.0,35.0,1.8
2020,G,NC,Governor,SurveyUSA,,2020-09-10,2020-09-13,596,lv,49.0,42.0,2.8
2020,G,NC,Governor,CNN/SSRS,,2020-09-09,2020-09-13,893,rv,53.0,42.0,2.8
2020,G,NC,Governor,CNN/SSRS,,2020-09-09,2020-09-13,787,lv,53.0,44.0,2.8
2020,G,NC,Governor,Kaiser Family Foundation,,2020-08-29,2020-09-13,1172,rv,48.0,38.0,2.5
2020,G,NC,Governor,Suffolk,,2020-09-11,2020-09-14,500,lv,50.4,38.0,2.9
2020,G,NC,Governor,Redfield & Wilton Strategies,,2020-09-12,2020-09-15,1092,lv,55.0,36.0,1.8
2020,G,NC,Governor,Siena/NYT,,2020-09-11,2020-09-16,653,lv,47.0,42.0,3.0
2020,G,NC,Governor,Harper Polling,,2020-09-17,2020-09-20,612,lv,46.0,39.0,
2020,G,NC,Governor,Meredith College,,2020-09-18,2020-09-22,705,rv,49.6,39.3,1.6
2020,G,NC,Governor,U. Massachusetts - Lowell,,2020-09-18,2020-09-25,921,lv,54.0,41.0,2.9
2020,G,NC,Governor,Anzalone Liszt Grove,D,2020-09-22,2020-09-28,822,v,53.0,43.0,1.5
2020,G,NC,Governor,East Carolina University,,2020-10-02,2020-10-04,1232,lv,54.5,40.5,2.6
2020,G,NC,Governor,PPP,,2020-10-04,2020-10-05,911,v,52.0,40.0,1.4
2020,G,NC,Governor,SurveyUSA,,2020-10-08,2020-10-11,669,lv,52.0,39.0,2.8
2020,G,NC,Governor,Monmouth,,2020-10-08,2020-10-11,500,rv,51.0,44.0,2.9
2020,G,NC,Governor,Monmouth,,2020-10-08,2020-10-11,500,lv,52.0,44.0,2.9
2020,G,NC,Governor,Monmouth,,2020-10-08,2020-10-11,500,lv,51.0,46.0,2.9
2020,G,NC,Governor,RMG Research,,2020-10-07,2020-10-11,800,lv,51.0,37.0,2.3
2020,G,NC,Governor,Siena/NYT,,2020-10-09,2020-10-13,627,lv,51.0,37.0,3.0
2020,G,NC,Governor,Emerson,,2020-10-13,2020-10-14,721,lv,50.3,45.9,2.9
2020,G,NC,Governor,Civiqs,D,2020-10-11,2020-10-14,1211,lv,53.0,46.0,2.4
2020,G,NC,Governor,East Carolina University,,2020-10-15,2020-10-18,1155,lv,55.4,43.3,2.6
2020,G,NC,Governor,Meredith College,,2020-10-16,2020-10-19,732,lv,52.1,33.7,1.6
2020,G,NC,Governor,Harper Polling,,2020-10-22,2020-10-25,504,lv,52.0,42.0,
2020,G,NC,Governor,RMG Research,,2020-10-24,2020-10-26,800,lv,53.0,41.0,2.3
2020,G,NC,Governor,SurveyUSA,,2020-10-23,2020-10-26,637,lv,53.0,42.0,2.8
2020,G,NC,Governor,Swayable,,2020-10-23,2020-10-26,386,lv,52.8,43.8,
2020,G,NC,Governor,U. Massachusetts - Lowell,,2020-10-20,2020-10-26,911,lv,54.0,42.0,2.9
2020,G,NC,Governor,Gravis Marketing (2020 and earlier),,2020-10-26,2020-10-27,614,lv,51.0,43.0,2.0
2020,G,NC,Governor,Meeting Street Insights,R,2020-10-24,2020-10-27,600,lv,51.0,43.0,1.4
2020,G,NC,Governor,Siena/NYT,,2020-10-23,2020-10-27,1034,lv,51.0,42.0,3.0
2020,G,NC,Governor,Cardinal Point Analytics (CardinalGPS),,2020-10-27,2020-10-28,750,lv,46.84,45.49,1.6
2020,G,NC,Governor,East Carolina University,,2020-10-27,2020-10-28,1103,lv,54.31,43.34,2.6
2020,G,NC,Governor,Marist College,,2020-10-25,2020-10-28,1049,rv,59.0,40.0,2.9
2020,G,NC,Governor,Marist College,,2020-10-25,2020-10-28,800,lv,59.0,40.0,2.9
2020,G,NC,Governor,CNN/SSRS,,2020-10-23,2020-10-30,901,lv,52.0,42.0,2.8
2020,G,NC,Governor,CNN/SSRS,,2020-10-23,2020-10-30,932,rv,51.0,41.0,2.8
2020,G,NC,Governor,Frederick Polls LLC,,2020-10-30,2020-10-31,676,lv,52.0,45.0,1.6
2020,G,NC,Governor,Emerson,,2020-10-29,2020-10-31,855,lv,54.7,44.8,2.9
2020,G,NC,Governor,Swayable,,2020-10-27,2020-11-02,655,lv,54.7,42.2,
2020,G,ND,Governor,DFM Research,,2020-09-12,2020-09-16,500,lv,24.0,56.0,1.3
2020,G,NH,Governor,Emerson,,2019-09-06,2019-09-09,1041,rv,37.3,52.8,2.9
2020,G,NH,Governor,U. New Hampshire,,2020-02-19,2020-02-25,576,lv,27.0,56.0,2.6
2020,G,NH,Governor,U. New Hampshire,,2020-05-14,2020-05-18,787,lv,21.0,61.0,2.6
2020,G,NH,Governor,We Ask America,,2020-06-13,2020-06-15,500,lv,20.0,59.0,
2020,G,NH,Governor,U. New Hampshire,,2020-06-18,2020-06-22,942,lv,23.0,62.0,2.6
2020,G,NH,Governor,U. New Hampshire,,2020-07-16,2020-07-28,1893,lv,28.0,59.0,2.6
2020,G,NH,Governor,U. New Hampshire,,2020-08-28,2020-09-01,1889,lv,33.0,57.0,2.6
2020,G,NH,Governor,U. Massachusetts - Lowell,,2020-09-17,2020-09-25,657,lv,34.0,60.0,2.9
2020,G,NH,Governor,ARG,,2020-09-25,2020-09-28,600,lv,44.0,52.0,2.3
2020,G,NH,Governor,U. New Hampshire,,2020-09-24,2020-09-28,972,lv,37.0,55.0,2.6
2020,G,NH,Governor,Emerson,,2020-09-30,2020-10-01,700,lv,40.0,54.8,2.9
2020,G,NH,Governor,St. Anselm,,2020-10-01,2020-10-04,1147,lv,35.0,58.0,2.4
2020,G,NH,Governor,U. New Hampshire,,2020-10-09,2020-10-12,899,lv,37.0,62.0,2.6
2020,G,NH,Governor,Suffolk,,2020-10-08,2020-10-12,500,lv,31.0,55.2,2.9
2020,G,NH,Governor,St. Anselm,,2020-10-23,2020-10-26,1018,lv,35.0,60.0,2.4
2020,G,NH,Governor,U. Massachusetts - Lowell,,2020-10-16,2020-10-26,757,lv,36.0,59.0,2.9
2020,G,NH,Governor,ARG,,2020-10-26,2020-10-28,600,lv,46.0,51.0,2.3
2020,G,NH,Governor,U. New Hampshire,,2020-10-24,2020-10-28,864,lv,36.0,60.0,2.6
2020,G,UT,Governor,RMG Research,,2020-07-27,2020-08-01,1000,rv,17.0,49.0,2.3
2020,G,UT,Governor,RMG Research,,2020-09-07,2020-09-12,1000,lv,19.0,52.0,2.3
2020,G,UT,Governor,Lighthouse Research,,2020-08-31,2020-09-12,504,rv,19.6,55.0,
2020,G,UT,Governor,Y2 Analytics,,2020-09-26,2020-10-04,1214,lv,29.0,57.0,1.1
2020,G,UT,Governor,RMG Research,,2020-10-12,2020-10-17,1000,lv,26.0,50.0,2.3
2020,G,UT,Governor,Y2 Analytics,,2020-10-15,2020-10-24,660,lv,33.0,58.0,1.1
2020,G,VT,Governor,Braun,,2020-02-04,2020-02-10,603,rv,29.0,52.0,2.3
2020,G,VT,Governor,We Ask America,,2020-06-02,2020-06-03,500,lv,25.0,60.0,
2020,G,VT,Governor,Braun,,2020-09-03,2020-09-15,586,lv,23.96,55.33,2.3
2020,G,WA,Governor,SurveyUSA,,2020-05-16,2020-05-19,530,lv,56.0,31.0,2.8
2020,G,WA,Governor,SurveyUSA,,2020-07-22,2020-07-27,534,lv,61.0,32.0,2.8
2020,G,WA,Governor,Strategies 360,,2020-09-08,2020-09-14,501,rv,53.0,37.0,1.3
2020,G,WA,Governor,SurveyUSA,,2020-10-08,2020-10-12,591,lv,54.0,40.0,2.8
2020,G,WA,Governor,PPP,D,2020-10-14,2020-10-15,610,lv,56.0,40.0,1.4
2020,G,WA,Governor,Swayable,,2020-10-23,2020-11-01,474,lv,59.1,40.9,
2020,G,WV,Governor,Mark Blankenship Enterprises,R,2020-09-10,2020-09-14,504,lv,27.0,54.0,
2020,G,WV,Governor,Triton Polling & Research,,2020-09-29,2020-09-30,525,rv,37.0,48.0,
2020,G,WV,Governor,Strategies Unlimited,D,2020-09-26,2020-09-30,600,lv,40.0,46.0,
2020,G,WV,Governor,Research America,,2020-10-01,2020-10-06,450,lv,34.0,53.0,0.7
2020,G,WV,Governor,Triton Polling & Research,,2020-10-19,2020-10-20,544,lv,34.9,53.1,
2020,H,AK,House AK-01,Data for Progress,,2020-05-21,2020-05-27,589,lv,43.0,42.0,2.6
2020,H,AK,House AK-01,PPP,,2020-07-07,2020-07-08,1081,v,43.0,41.0,1.4
2020,H,AK,House AK-01,Alaska Survey Research,,2020-09-25,2020-10-04,676,lv,48.0,46.0,1.9
2020,H,AK,House AK-01,Siena/NYT,,2020-10-09,2020-10-14,423,lv,41.0,49.0,3.0
2020,H,AK,House AK-01,Gravis Marketing (2020 and earlier),,2020-10-26,2020-10-28,770,lv,44.0,49.0,2.0
2020,H,AR,House AR-02,Anzalone Liszt Grove,D,2020-06-18,2020-06-24,501,lv,43.0,50.0,1.5
2020,H,AR,House AR-02,Hendrix College,,2020-09-04,2020-09-09,698,lv,46.0,47.5,0.9
2020,H,AR,House AR-02,Anzalone Liszt Grove,D,2020-09-09,2020-09-13,511,lv,46.0,50.0,1.5
2020,H,AR,House AR-02,brilliant corners Research & Strategies,D,2020-09-10,2020-09-16,605,lv,48.0,46.0,1.0
2020,H,AR,House AR-02,Anzalone Liszt Grove,D,2020-09-27,2020-09-29,511,lv,48.0,48.0,1.5
2020,H,AR,House AR-02,Hendrix College,,2020-10-11,2020-10-13,644,lv,45.5,46.0,0.9
2020,H,AR,House AR-02,Anzalone Liszt Grove,D,2020-10-16,2020-10-21,500,lv,47.0,47.0,1.5
2020,H,AR,House AR-02,Change Research,,2020-10-29,2020-11-02,586,lv,48.0,48.0,1.4
2020,H,AZ,House AZ-06,DCCC Targeting Team,D,2020-07-29,2020-08-01,586,lv,43.0,46.0,1.1
2020,H,AZ,House AZ-06,GQR,D,2020-08-06,2020-08-12,548,lv,48.0,45.0,2.0
2020,H,AZ,House AZ-06,PPP,D,2020-09-22,2020-09-23,527,v,43.0,45.0,1.4
2020,H,AZ,House AZ-06,GQR,D,2020-09-23,2020-09-26,500,lv,49.0,45.0,2.0
2020,H,AZ,House AZ-06,OH Predictive Insights / MBQF,,2020-09-23,2020-09-27,531,lv,46.0,49.0,2.4
2020,H,AZ,House AZ-06,PPP,D,2020-10-26,2020-10-27,582,v,45.0,41.0,1.4
2020,H,CA,House CA-01,Lake Research,D,2020-06-10,2020-06-14,500,lv,41.0,46.0,1.2
2020,H,CA,House CA-01,Lake Research,D,2020-10-01,2020-10-04,400,lv,45.0,49.0,1.2
2020,H,CA,House CA-04,Lake Research,D,2020-04-26,2020-05-04,2196,lv,40.0,46.0,1.2
2020,H,CA,House CA-04,Lake Research,D,2020-07-22,2020-07-25,650,lv,42.0,45.0,1.2
2020,H,CA,House CA-04,Lake Research,D,2020-10-12,2020-10-14,958,lv,45.0,49.0,1.2
2020,H,CA,House CA-08,Global Strategy Group,D,2020-08-01,2020-08-05,400,lv,38.0,48.0,1.8
2020,H,CA,House CA-21,NRCC,,2019-06-30,2019-07-02,400,lv,36.0,52.0,
2020,H,CA,House CA-21,American Viewpoint,R,2020-09-08,2020-09-10,400,lv,38.0,49.0,1.2
2020,H,CA,House CA-22,Strategies 360,D,2020-06-23,2020-06-29,400,lv,42.0,51.0,1.3
2020,H,CA,House CA-22,Strategies 360,D,2020-09-29,2020-10-01,400,lv,46.0,51.0,1.3
2020,H,CA,House CA-25,DCCC Targeting Team,D,2020-05-06,2020-05-10,675,lv,48.0,46.0,1.1
2020,H,CA,House CA-25,American Viewpoint,R,2020-07-26,2020-07-28,400,lv,41.0,48.0,1.2
2020,H,CA,House CA-25,Global Strategy Group,D,2020-08-26,2020-08-30,400,lv,45.0,46.0,1.8
2020,H,CA,House CA-25,"Normington, Petts & Associates",D,2020-09-21,2020-09-23,400,lv,51.0,45.0,0.7
2020,H,CA,House CA-25,Breakthrough Campaigns,D,2020-10-03,2020-10-06,644,lv,49.0,47.0,1.5
2020,H,CA,House CA-39,NRCC,,2019-06-30,2019-07-02,400,lv,44.0,46.0,
2020,H,CA,House CA-39,Public Opinion Strategies,R,2020-07-27,2020-07-30,400,lv,47.0,45.0,1.6
2020,H,CA,House CA-39,Public Opinion Strategies,R,2020-10-11,2020-10-14,400,lv,46.0,47.0,1.6
2020,H,CA,House CA-48,TargetPoint,R,2019-08-10,2019-08-11,336,lv,42.0,42.0,1.3
2020,H,CA,House CA-49,SurveyUSA,,2020-09-11,2020-09-14,517,lv,49.0,37.0,2.8
2020,H,CA,House CA-49,SurveyUSA,,2020-10-08,2020-10-12,514,lv,56.0,36.0,2.8
2020,H,CA,House CA-50,Strategies 360,D,2020-03-18,2020-03-21,400,lv,45.0,48.0,1.3
2020,H,CA,House CA-50,Strategies 360,D,2020-07-22,2020-07-26,400,lv,43.0,47.0,1.3
2020,H,CA,House CA-50,SurveyUSA,,2020-09-04,2020-09-07,508,lv,45.0,46.0,2.8
2020,H,CA,House CA-50,Strategies 360,D,2020-10-10,2020-10-13,401,lv,42.0,42.0,1.3
2020,H,CA,House CA-50,SurveyUSA,,2020-10-22,2020-10-26,538,lv,40.0,51.0,2.8
2020,H,CO,House CO-03,Expedition Strategies,D,2020-09-09,2020-09-14,754,lv,46.0,44.0,1.2
2020,H,CO,House CO-03,DCCC Targeting Team,D,2020-10-19,2020-10-20,491,lv,44.0,43.0,1.1
2020,H,DE,House DE-01,University of Delaware,,2020-09-21,2020-09-27,847,lv,51.0,29.0,
2020,H,FL,House FL-04,St. Pete Polls,,2020-09-02,2020-09-02,1072,lv,34.8,61.4,2.4
2020,H,FL,House FL-04,U. North Florida,,2020-10-01,2020-10-04,863,lv,38.0,57.0,2.8
2020,H,FL,House FL-13,St. Pete Polls,,2020-08-29,2020-08-30,2160,lv,54.8,38.6,2.4
2020,H,FL,House FL-13,St. Pete Polls,,2020-10-28,2020-10-28,1280,lv,54.8,38.6,2.4
2020,H,FL,House FL-15,GQR,D,2020-09-04,2020-09-06,400,lv,42.0,49.0,2.0
2020,H,FL,House FL-15,DCCC Targeting Team,D,2020-09-30,2020-10-04,390,lv,39.0,42.0,1.1
2020,H,FL,House FL-15,St. Pete Polls,,2020-10-15,2020-10-15,943,lv,40.5,48.5,2.4
2020,H,FL,House FL-15,Change Research,D,2020-10-22,2020-10-24,530,lv,44.0,46.0,1.4
2020,H,FL,House FL-16,Data Targeting,R,2020-01-14,2020-01-16,400,lv,33.0,53.0,1.4
2020,H,FL,House FL-16,Global Strategy Group,D,2020-07-07,2020-07-12,500,lv,41.0,47.0,1.8
2020,H,FL,House FL-16,Data Targeting,R,2020-08-27,2020-08-29,400,lv,35.0,51.0,1.4
2020,H,FL,House FL-16,Global Strategy Group,D,2020-09-24,2020-09-27,500,lv,43.0,49.0,1.8
2020,H,FL,House FL-16,Data Targeting,R,2020-09-29,2020-10-01,400,lv,37.0,53.0,1.4
2020,H,FL,House FL-16,Data Targeting,R,2020-10-06,2020-10-08,403,lv,37.0,52.0,1.4
2020,H,FL,House FL-16,Change Research,D,2020-10-05,2020-10-08,527,lv,45.0,48.0,1.4
2020,H,FL,House FL-16,Data Targeting,R,2020-10-19,2020-10-21,400,lv,38.0,53.0,1.4
2020,H,FL,House FL-18,St. Pete Polls,,2020-09-18,2020-09-18,1149,lv,42.0,50.0,2.4
2020,H,FL,House FL-18,Clearview Research,D,2020-10-07,2020-10-09,301,lv,45.0,43.0,0.8
2020,H,FL,House FL-21,St. Pete Polls,,2020-10-02,2020-10-02,1015,lv,61.0,33.0,2.4
2020,H,FL,House FL-26,Meeting Street Insights,R,2020-07-14,2020-07-18,400,rv,42.0,47.0,1.4
2020,H,FL,House FL-27,1892 Polling,R,2020-09-02,2020-09-06,400,lv,42.8,45.5,1.3
2020,H,FL,House FL-27,Bendixen & Amandi International,D,2020-10-09,2020-10-13,500,lv,50.0,43.0,1.0
2020,H,GA,House GA-06,NRCC,,2019-06-30,2019-07-02,400,lv,42.0,46.0,
2020,H,GA,House GA-06,North Star Opinion Research,R,2020-03-15,2020-03-17,400,rv,47.0,49.0,1.1
2020,H,GA,House GA-06,North Star Opinion Research,R,2020-07-26,2020-07-28,400,rv,48.0,46.0,1.1
2020,H,GA,House GA-06,GQR,D,2020-08-11,2020-08-16,401,lv,50.0,47.0,2.0
2020,H,GA,House GA-07,PPP,D,2020-06-19,2020-06-20,589,v,42.0,39.0,1.4
2020,H,IA,House IA-01,Harper Polling,R,2020-01-11,2020-01-12,400,lv,44.0,40.0,
2020,H,IA,House IA-01,Public Opinion Strategies,R,2020-03-03,2020-03-05,400,lv,45.0,44.0,1.6
2020,H,IA,House IA-01,Monmouth,,2020-07-25,2020-08-03,391,rv,51.0,41.0,2.9
2020,H,IA,House IA-01,Monmouth,,2020-07-25,2020-08-03,391,lv,52.0,41.0,2.9
2020,H,IA,House IA-01,Monmouth,,2020-07-25,2020-08-03,391,lv,52.0,40.0,2.9
2020,H,IA,House IA-01,Basswood Research,R,2020-09-26,2020-09-28,400,lv,45.0,45.0,1.1
2020,H,IA,House IA-01,Monmouth,,2020-10-15,2020-10-20,352,rv,52.0,44.0,2.9
2020,H,IA,House IA-01,Monmouth,,2020-10-15,2020-10-20,352,lv,54.0,44.0,2.9
2020,H,IA,House IA-01,Monmouth,,2020-10-15,2020-10-20,352,lv,56.0,42.0,2.9
2020,H,IA,House IA-02,Harper Polling,R,2020-07-26,2020-07-28,406,lv,41.0,41.0,
2020,H,IA,House IA-02,Monmouth,,2020-07-25,2020-08-03,374,rv,44.0,47.0,2.9
2020,H,IA,House IA-02,Monmouth,,2020-07-25,2020-08-03,374,lv,44.0,48.0,2.9
2020,H,IA,House IA-02,Monmouth,,2020-07-25,2020-08-03,374,lv,45.0,48.0,2.9
2020,H,IA,House IA-02,Monmouth,,2020-10-15,2020-10-20,355,rv,49.0,43.0,2.9
2020,H,IA,House IA-02,Monmouth,,2020-10-15,2020-10-20,355,lv,51.0,42.0,2.9
2020,H,IA,House IA-02,Monmouth,,2020-10-15,2020-10-20,355,lv,54.0,41.0,2.9
2020,H,IA,House IA-03,Tarrance,R,2020-03-10,2020-03-12,400,rv,48.0,48.0,1.6
2020,H,IA,House IA-03,Tarrance,R,2020-07-07,2020-07-09,400,lv,43.0,44.0,1.6
2020,H,IA,House IA-03,Monmouth,,2020-07-25,2020-08-03,507,rv,48.0,42.0,2.9
2020,H,IA,House IA-03,Monmouth,,2020-07-25,2020-08-03,507,lv,50.0,42.0,2.9
2020,H,IA,House IA-03,Monmouth,,2020-07-25,2020-08-03,507,lv,52.0,41.0,2.9
2020,H,IA,House IA-03,Monmouth,,2020-10-15,2020-10-20,426,rv,52.0,43.0,2.9
